sample_id,case_id,image_path,annotation_id,bbox_x,bbox_y,bbox_w,bbox_h,patch_center_x,patch_center_y,label,label_name,scanner_model,lab_or_origin,tumor_type,species,resolution,domain_axis,domain_name,domain_id,center,magnification,split,negative_match_scope
471__471__ann23050__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23050__y0.jpg,23050,131,2237,50,50,156,2262,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23051__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23051__y1.jpg,23051,2924,2115,50,50,2949,2140,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23052__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23052__y0.jpg,23052,2524,2571,50,50,2549,2596,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23053__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23053__y0.jpg,23053,2034,2066,50,50,2059,2091,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23054__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23054__y0.jpg,23054,272,3078,50,50,297,3103,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_domain_same_split
471__471__ann23055__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23055__y0.jpg,23055,2569,3340,50,50,2594,3365,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23056__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23056__y1.jpg,23056,3774,2845,50,50,3799,2870,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23057__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23057__y0.jpg,23057,5111,3558,50,50,5136,3583,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_domain_same_split
471__471__ann23058__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23058__y1.jpg,23058,6152,3339,50,50,6177,3364,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23059__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23059__y0.jpg,23059,387,4253,50,50,412,4278,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23060__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23060__y0.jpg,23060,1235,4257,50,50,1260,4282,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23061__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23061__y0.jpg,23061,1433,4462,50,50,1458,4487,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_domain_same_split
471__471__ann23062__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23062__y1.jpg,23062,24,3654,50,50,49,3679,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23063__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23063__y0.jpg,23063,670,3671,50,50,695,3696,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_domain_same_split
471__471__ann23064__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23064__y1.jpg,23064,2619,4282,50,50,2644,4307,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23065__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23065__y0.jpg,23065,2028,4181,50,50,2053,4206,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23066__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23066__y1.jpg,23066,5374,4404,50,50,5399,4429,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23067__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23067__y1.jpg,23067,2522,4870,50,50,2547,4895,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23068__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23068__y1.jpg,23068,1526,4669,50,50,1551,4694,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23069__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23069__y1.jpg,23069,1606,4690,50,50,1631,4715,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23070__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23070__y1.jpg,23070,29.5,2435,50,50,54.5,2460,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_case
471__471__ann23071__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23071__y1.jpg,23071,1737.5,1413.5,50,50,1762.5,1438.5,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_domain_same_split
471__471__ann23072__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23072__y0.jpg,23072,4002.5,3718.5,50,50,4027.5,3743.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23073__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23073__y0.jpg,23073,4478.5,1385.5,50,50,4503.5,1410.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_domain_same_split
471__471__ann23074__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23074__y0.jpg,23074,-11.5,242.5,50,50,13.5,267.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23075__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23075__y0.jpg,23075,5519.5,2772.5,50,50,5544.5,2797.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23076__y0,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23076__y0.jpg,23076,1132,4142.5,50,50,1157,4167.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,same_case
471__471__ann23077__y1,471,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/471__471__ann23077__y1.jpg,23077,5921.5,1270.5,50,50,5946.5,1295.5,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,test,positive_same_domain_same_split
472__472__ann23078__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23078__y1.jpg,23078,2697,401,50,50,2722,426,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23079__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23079__y0.jpg,23079,1660,257,50,50,1685,282,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23080__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23080__y0.jpg,23080,1683,905,50,50,1708,930,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23084__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23084__y0.jpg,23084,5383,826,50,50,5408,851,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23085__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23085__y1.jpg,23085,5906,523,50,50,5931,548,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23086__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23086__y1.jpg,23086,661,1630,50,50,686,1655,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23089__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23089__y1.jpg,23089,2764,998,50,50,2789,1023,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23091__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23091__y0.jpg,23091,5076,1643,50,50,5101,1668,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23092__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23092__y1.jpg,23092,5818,1497,50,50,5843,1522,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23093__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23093__y1.jpg,23093,3387,2381,50,50,3412,2406,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23094__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23094__y1.jpg,23094,4009,2728,50,50,4034,2753,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23095__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23095__y0.jpg,23095,1687,4101,50,50,1712,4126,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23097__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23097__y1.jpg,23097,3883,4100,50,50,3908,4125,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23098__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23098__y0.jpg,23098,3390,3954,50,50,3415,3979,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23099__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23099__y1.jpg,23099,4953,4116,50,50,4978,4141,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23100__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23100__y1.jpg,23100,5180,4465,50,50,5205,4490,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23102__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23102__y1.jpg,23102,5423,4631,50,50,5448,4656,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23103__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23103__y1.jpg,23103,4943,4614,50,50,4968,4639,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23105__y1,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23105__y1.jpg,23105,5970,4863,50,50,5995,4888,1,mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,positive_same_case
472__472__ann23108__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23108__y0.jpg,23108,2957,2551,50,50,2982,2576,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23110__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23110__y0.jpg,23110,3208.5,2002.5,50,50,3233.5,2027.5,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23112__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23112__y0.jpg,23112,666,3990,50,50,691,4015,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23113__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23113__y0.jpg,23113,5234,3570,50,50,5259,3595,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
472__472__ann23115__y0,472,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/472__472__ann23115__y0.jpg,23115,950,3227,50,50,975,3252,0,not mitotic figure,3D Histech,AMC New York,canine soft tissue sarcoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine soft tissue sarcoma|AMC New York|3D Histech,3,3,3,val,same_case
